"Region";"Type";"Date";"Variable";"Value"
"15 Møre og Romsdal";"02 Brukte eneboliger";2015;"Kvadratmeterpris (kr)";17063
"15 Møre og Romsdal";"02 Brukte eneboliger";2015;"Endring i prosent fra foregående år";6,2
"15 Møre og Romsdal";"02 Brukte eneboliger";2015;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";58,2
"16 Sør-Trøndelag";"01 Nye eneboliger";1999;"Kvadratmeterpris (kr)";7361
"16 Sør-Trøndelag";"01 Nye eneboliger";1999;"Endring i prosent fra foregående år";0
"16 Sør-Trøndelag";"01 Nye eneboliger";1999;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";119,7
"16 Sør-Trøndelag";"01 Nye eneboliger";2000;"Kvadratmeterpris (kr)";9520
"16 Sør-Trøndelag";"01 Nye eneboliger";2000;"Endring i prosent fra foregående år";29,3
"16 Sør-Trøndelag";"01 Nye eneboliger";2000;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";136,4
"16 Sør-Trøndelag";"01 Nye eneboliger";2001;"Kvadratmeterpris (kr)";11944
"16 Sør-Trøndelag";"01 Nye eneboliger";2001;"Endring i prosent fra foregående år";0
"16 Sør-Trøndelag";"01 Nye eneboliger";2001;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";117,5
"16 Sør-Trøndelag";"01 Nye eneboliger";2002;"Kvadratmeterpris (kr)";13720
"16 Sør-Trøndelag";"01 Nye eneboliger";2002;"Endring i prosent fra foregående år";14,9
"16 Sør-Trøndelag";"01 Nye eneboliger";2002;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";121,8
"16 Sør-Trøndelag";"01 Nye eneboliger";2003;"Kvadratmeterpris (kr)";15376
"16 Sør-Trøndelag";"01 Nye eneboliger";2003;"Endring i prosent fra foregående år";12,1
"16 Sør-Trøndelag";"01 Nye eneboliger";2003;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";131,7
"16 Sør-Trøndelag";"01 Nye eneboliger";2004;"Kvadratmeterpris (kr)";14959
"16 Sør-Trøndelag";"01 Nye eneboliger";2004;"Endring i prosent fra foregående år";-2,7
"16 Sør-Trøndelag";"01 Nye eneboliger";2004;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";115,7
"16 Sør-Trøndelag";"01 Nye eneboliger";2005;"Kvadratmeterpris (kr)";17101
"16 Sør-Trøndelag";"01 Nye eneboliger";2005;"Endring i prosent fra foregående år";14,3
"16 Sør-Trøndelag";"01 Nye eneboliger";2005;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";124,5
"16 Sør-Trøndelag";"01 Nye eneboliger";2006;"Kvadratmeterpris (kr)";16539
"16 Sør-Trøndelag";"01 Nye eneboliger";2006;"Endring i prosent fra foregående år";-3,3
"16 Sør-Trøndelag";"01 Nye eneboliger";2006;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";107
"16 Sør-Trøndelag";"01 Nye eneboliger";2007;"Kvadratmeterpris (kr)";18456
"16 Sør-Trøndelag";"01 Nye eneboliger";2007;"Endring i prosent fra foregående år";11,6
"16 Sør-Trøndelag";"01 Nye eneboliger";2007;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";112,6
"16 Sør-Trøndelag";"01 Nye eneboliger";2008;"Kvadratmeterpris (kr)";19350
"16 Sør-Trøndelag";"01 Nye eneboliger";2008;"Endring i prosent fra foregående år";4,8
"16 Sør-Trøndelag";"01 Nye eneboliger";2008;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";123,6
"16 Sør-Trøndelag";"01 Nye eneboliger";2009;"Kvadratmeterpris (kr)";20418
"16 Sør-Trøndelag";"01 Nye eneboliger";2009;"Endring i prosent fra foregående år";5,5
"16 Sør-Trøndelag";"01 Nye eneboliger";2009;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";125,3
"16 Sør-Trøndelag";"01 Nye eneboliger";2010;"Kvadratmeterpris (kr)";22362
"16 Sør-Trøndelag";"01 Nye eneboliger";2010;"Endring i prosent fra foregående år";9,5
"16 Sør-Trøndelag";"01 Nye eneboliger";2010;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";123,9
"16 Sør-Trøndelag";"01 Nye eneboliger";2011;"Kvadratmeterpris (kr)";24610
"16 Sør-Trøndelag";"01 Nye eneboliger";2011;"Endring i prosent fra foregående år";10,1
"16 Sør-Trøndelag";"01 Nye eneboliger";2011;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";130,8
"16 Sør-Trøndelag";"01 Nye eneboliger";2012;"Kvadratmeterpris (kr)";26543
"16 Sør-Trøndelag";"01 Nye eneboliger";2012;"Endring i prosent fra foregående år";7,9
"16 Sør-Trøndelag";"01 Nye eneboliger";2012;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";133,2
"16 Sør-Trøndelag";"01 Nye eneboliger";2013;"Kvadratmeterpris (kr)";25742
"16 Sør-Trøndelag";"01 Nye eneboliger";2013;"Endring i prosent fra foregående år";-3
"16 Sør-Trøndelag";"01 Nye eneboliger";2013;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";118,5
"16 Sør-Trøndelag";"01 Nye eneboliger";2014;"Kvadratmeterpris (kr)";28739
"16 Sør-Trøndelag";"01 Nye eneboliger";2014;"Endring i prosent fra foregående år";11,6
"16 Sør-Trøndelag";"01 Nye eneboliger";2014;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";131,2
"16 Sør-Trøndelag";"01 Nye eneboliger";2015;"Kvadratmeterpris (kr)";29271
"16 Sør-Trøndelag";"01 Nye eneboliger";2015;"Endring i prosent fra foregående år";1,9
"16 Sør-Trøndelag";"01 Nye eneboliger";2015;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";122,8
"16 Sør-Trøndelag";"02 Brukte eneboliger";1999;"Kvadratmeterpris (kr)";6152
"16 Sør-Trøndelag";"02 Brukte eneboliger";1999;"Endring i prosent fra foregående år";0
"16 Sør-Trøndelag";"02 Brukte eneboliger";1999;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";83,6
"16 Sør-Trøndelag";"02 Brukte eneboliger";2000;"Kvadratmeterpris (kr)";6980
"16 Sør-Trøndelag";"02 Brukte eneboliger";2000;"Endring i prosent fra foregående år";13,5
"16 Sør-Trøndelag";"02 Brukte eneboliger";2000;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";73,3
"16 Sør-Trøndelag";"02 Brukte eneboliger";2001;"Kvadratmeterpris (kr)";10162
"16 Sør-Trøndelag";"02 Brukte eneboliger";2001;"Endring i prosent fra foregående år";0
"16 Sør-Trøndelag";"02 Brukte eneboliger";2001;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";85,1
"16 Sør-Trøndelag";"02 Brukte eneboliger";2002;"Kvadratmeterpris (kr)";11261
"16 Sør-Trøndelag";"02 Brukte eneboliger";2002;"Endring i prosent fra foregående år";10,8
"16 Sør-Trøndelag";"02 Brukte eneboliger";2002;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";82,1
"16 Sør-Trøndelag";"02 Brukte eneboliger";2003;"Kvadratmeterpris (kr)";11679
"16 Sør-Trøndelag";"02 Brukte eneboliger";2003;"Endring i prosent fra foregående år";3,7
"16 Sør-Trøndelag";"02 Brukte eneboliger";2003;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";76
"16 Sør-Trøndelag";"02 Brukte eneboliger";2004;"Kvadratmeterpris (kr)";12928
"16 Sør-Trøndelag";"02 Brukte eneboliger";2004;"Endring i prosent fra foregående år";10,7
"16 Sør-Trøndelag";"02 Brukte eneboliger";2004;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";86,4
"16 Sør-Trøndelag";"02 Brukte eneboliger";2005;"Kvadratmeterpris (kr)";13739
"16 Sør-Trøndelag";"02 Brukte eneboliger";2005;"Endring i prosent fra foregående år";6,3
"16 Sør-Trøndelag";"02 Brukte eneboliger";2005;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";80,3
"16 Sør-Trøndelag";"02 Brukte eneboliger";2006;"Kvadratmeterpris (kr)";15459
"16 Sør-Trøndelag";"02 Brukte eneboliger";2006;"Endring i prosent fra foregående år";12,5
"16 Sør-Trøndelag";"02 Brukte eneboliger";2006;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";93,5
"16 Sør-Trøndelag";"02 Brukte eneboliger";2007;"Kvadratmeterpris (kr)";16389
"16 Sør-Trøndelag";"02 Brukte eneboliger";2007;"Endring i prosent fra foregående år";6
"16 Sør-Trøndelag";"02 Brukte eneboliger";2007;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";88,8
"16 Sør-Trøndelag";"02 Brukte eneboliger";2008;"Kvadratmeterpris (kr)";15660
"16 Sør-Trøndelag";"02 Brukte eneboliger";2008;"Endring i prosent fra foregående år";-4,4
"16 Sør-Trøndelag";"02 Brukte eneboliger";2008;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";80,9
"16 Sør-Trøndelag";"02 Brukte eneboliger";2009;"Kvadratmeterpris (kr)";16297
"16 Sør-Trøndelag";"02 Brukte eneboliger";2009;"Endring i prosent fra foregående år";4,1
"16 Sør-Trøndelag";"02 Brukte eneboliger";2009;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";79,8
"16 Sør-Trøndelag";"02 Brukte eneboliger";2010;"Kvadratmeterpris (kr)";18043
"16 Sør-Trøndelag";"02 Brukte eneboliger";2010;"Endring i prosent fra foregående år";10,5
"16 Sør-Trøndelag";"02 Brukte eneboliger";2010;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";80,7
"16 Sør-Trøndelag";"02 Brukte eneboliger";2011;"Kvadratmeterpris (kr)";18820
"16 Sør-Trøndelag";"02 Brukte eneboliger";2011;"Endring i prosent fra foregående år";4,3
"16 Sør-Trøndelag";"02 Brukte eneboliger";2011;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";76,5
"16 Sør-Trøndelag";"02 Brukte eneboliger";2012;"Kvadratmeterpris (kr)";19926
"16 Sør-Trøndelag";"02 Brukte eneboliger";2012;"Endring i prosent fra foregående år";5,9
"16 Sør-Trøndelag";"02 Brukte eneboliger";2012;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";75,1
"16 Sør-Trøndelag";"02 Brukte eneboliger";2013;"Kvadratmeterpris (kr)";21721
"16 Sør-Trøndelag";"02 Brukte eneboliger";2013;"Endring i prosent fra foregående år";9
"16 Sør-Trøndelag";"02 Brukte eneboliger";2013;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";84,4
"16 Sør-Trøndelag";"02 Brukte eneboliger";2014;"Kvadratmeterpris (kr)";21912
"16 Sør-Trøndelag";"02 Brukte eneboliger";2014;"Endring i prosent fra foregående år";0,9
"16 Sør-Trøndelag";"02 Brukte eneboliger";2014;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";76,2
"16 Sør-Trøndelag";"02 Brukte eneboliger";2015;"Kvadratmeterpris (kr)";23842
"16 Sør-Trøndelag";"02 Brukte eneboliger";2015;"Endring i prosent fra foregående år";8,8
"16 Sør-Trøndelag";"02 Brukte eneboliger";2015;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";81,5
"17 Nord-Trøndelag";"01 Nye eneboliger";1999;"Kvadratmeterpris (kr)";7220
"17 Nord-Trøndelag";"01 Nye eneboliger";1999;"Endring i prosent fra foregående år";0
"17 Nord-Trøndelag";"01 Nye eneboliger";1999;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";154,9
"17 Nord-Trøndelag";"01 Nye eneboliger";2000;"Kvadratmeterpris (kr)";8139
"17 Nord-Trøndelag";"01 Nye eneboliger";2000;"Endring i prosent fra foregående år";12,7
"17 Nord-Trøndelag";"01 Nye eneboliger";2000;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";156,3
"17 Nord-Trøndelag";"01 Nye eneboliger";2001;"Kvadratmeterpris (kr)";11942
"17 Nord-Trøndelag";"01 Nye eneboliger";2001;"Endring i prosent fra foregående år";0
"17 Nord-Trøndelag";"01 Nye eneboliger";2001;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";178,9
"17 Nord-Trøndelag";"01 Nye eneboliger";2002;"Kvadratmeterpris (kr)";12060
"17 Nord-Trøndelag";"01 Nye eneboliger";2002;"Endring i prosent fra foregående år";1
"17 Nord-Trøndelag";"01 Nye eneboliger";2002;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";174,6
"17 Nord-Trøndelag";"01 Nye eneboliger";2003;"Kvadratmeterpris (kr)";13726
"17 Nord-Trøndelag";"01 Nye eneboliger";2003;"Endring i prosent fra foregående år";13,8
"17 Nord-Trøndelag";"01 Nye eneboliger";2003;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";194,9
"17 Nord-Trøndelag";"01 Nye eneboliger";2004;"Kvadratmeterpris (kr)";12770
"17 Nord-Trøndelag";"01 Nye eneboliger";2004;"Endring i prosent fra foregående år";-7
"17 Nord-Trøndelag";"01 Nye eneboliger";2004;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";167,5
"17 Nord-Trøndelag";"01 Nye eneboliger";2005;"Kvadratmeterpris (kr)";13740
"17 Nord-Trøndelag";"01 Nye eneboliger";2005;"Endring i prosent fra foregående år";7,6
"17 Nord-Trøndelag";"01 Nye eneboliger";2005;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";165,1
"17 Nord-Trøndelag";"01 Nye eneboliger";2006;"Kvadratmeterpris (kr)";15293
"17 Nord-Trøndelag";"01 Nye eneboliger";2006;"Endring i prosent fra foregående år";11,3
"17 Nord-Trøndelag";"01 Nye eneboliger";2006;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";174,4
"17 Nord-Trøndelag";"01 Nye eneboliger";2007;"Kvadratmeterpris (kr)";17470
"17 Nord-Trøndelag";"01 Nye eneboliger";2007;"Endring i prosent fra foregående år";14,2
"17 Nord-Trøndelag";"01 Nye eneboliger";2007;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";183
"17 Nord-Trøndelag";"01 Nye eneboliger";2008;"Kvadratmeterpris (kr)";17756
"17 Nord-Trøndelag";"01 Nye eneboliger";2008;"Endring i prosent fra foregående år";1,6
"17 Nord-Trøndelag";"01 Nye eneboliger";2008;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";174,7
"17 Nord-Trøndelag";"01 Nye eneboliger";2009;"Kvadratmeterpris (kr)";17318
"17 Nord-Trøndelag";"01 Nye eneboliger";2009;"Endring i prosent fra foregående år";-2,5
"17 Nord-Trøndelag";"01 Nye eneboliger";2009;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";162,2
"17 Nord-Trøndelag";"01 Nye eneboliger";2010;"Kvadratmeterpris (kr)";19742
"17 Nord-Trøndelag";"01 Nye eneboliger";2010;"Endring i prosent fra foregående år";14
"17 Nord-Trøndelag";"01 Nye eneboliger";2010;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";176,4
"17 Nord-Trøndelag";"01 Nye eneboliger";2011;"Kvadratmeterpris (kr)";21213
"17 Nord-Trøndelag";"01 Nye eneboliger";2011;"Endring i prosent fra foregående år";7,5
"17 Nord-Trøndelag";"01 Nye eneboliger";2011;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";167,9
"17 Nord-Trøndelag";"01 Nye eneboliger";2012;"Kvadratmeterpris (kr)";25467
"17 Nord-Trøndelag";"01 Nye eneboliger";2012;"Endring i prosent fra foregående år";20,1
"17 Nord-Trøndelag";"01 Nye eneboliger";2012;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";189,9
"17 Nord-Trøndelag";"01 Nye eneboliger";2013;"Kvadratmeterpris (kr)";23464
"17 Nord-Trøndelag";"01 Nye eneboliger";2013;"Endring i prosent fra foregående år";-7,9
"17 Nord-Trøndelag";"01 Nye eneboliger";2013;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";164,1
"17 Nord-Trøndelag";"01 Nye eneboliger";2014;"Kvadratmeterpris (kr)";26349
"17 Nord-Trøndelag";"01 Nye eneboliger";2014;"Endring i prosent fra foregående år";12,3
"17 Nord-Trøndelag";"01 Nye eneboliger";2014;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";184,1
"17 Nord-Trøndelag";"01 Nye eneboliger";2015;"Kvadratmeterpris (kr)";27158
"17 Nord-Trøndelag";"01 Nye eneboliger";2015;"Endring i prosent fra foregående år";3,1
"17 Nord-Trøndelag";"01 Nye eneboliger";2015;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";183,3
"17 Nord-Trøndelag";"02 Brukte eneboliger";1999;"Kvadratmeterpris (kr)";4660
"17 Nord-Trøndelag";"02 Brukte eneboliger";1999;"Endring i prosent fra foregående år";0
"17 Nord-Trøndelag";"02 Brukte eneboliger";1999;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";64,5
"17 Nord-Trøndelag";"02 Brukte eneboliger";2000;"Kvadratmeterpris (kr)";5207
"17 Nord-Trøndelag";"02 Brukte eneboliger";2000;"Endring i prosent fra foregående år";11,7
"17 Nord-Trøndelag";"02 Brukte eneboliger";2000;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";64
"17 Nord-Trøndelag";"02 Brukte eneboliger";2001;"Kvadratmeterpris (kr)";6674
"17 Nord-Trøndelag";"02 Brukte eneboliger";2001;"Endring i prosent fra foregående år";0
"17 Nord-Trøndelag";"02 Brukte eneboliger";2001;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";55,9
"17 Nord-Trøndelag";"02 Brukte eneboliger";2002;"Kvadratmeterpris (kr)";6909
"17 Nord-Trøndelag";"02 Brukte eneboliger";2002;"Endring i prosent fra foregående år";3,5
"17 Nord-Trøndelag";"02 Brukte eneboliger";2002;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";57,3
"17 Nord-Trøndelag";"02 Brukte eneboliger";2003;"Kvadratmeterpris (kr)";7043
"17 Nord-Trøndelag";"02 Brukte eneboliger";2003;"Endring i prosent fra foregående år";1,9
"17 Nord-Trøndelag";"02 Brukte eneboliger";2003;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";51,3
"17 Nord-Trøndelag";"02 Brukte eneboliger";2004;"Kvadratmeterpris (kr)";7625
"17 Nord-Trøndelag";"02 Brukte eneboliger";2004;"Endring i prosent fra foregående år";8,3
"17 Nord-Trøndelag";"02 Brukte eneboliger";2004;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";59,7
"17 Nord-Trøndelag";"02 Brukte eneboliger";2005;"Kvadratmeterpris (kr)";8323
"17 Nord-Trøndelag";"02 Brukte eneboliger";2005;"Endring i prosent fra foregående år";9,2
"17 Nord-Trøndelag";"02 Brukte eneboliger";2005;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";60,6
"17 Nord-Trøndelag";"02 Brukte eneboliger";2006;"Kvadratmeterpris (kr)";8768
"17 Nord-Trøndelag";"02 Brukte eneboliger";2006;"Endring i prosent fra foregående år";5,3
"17 Nord-Trøndelag";"02 Brukte eneboliger";2006;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";57,3
"17 Nord-Trøndelag";"02 Brukte eneboliger";2007;"Kvadratmeterpris (kr)";9544
"17 Nord-Trøndelag";"02 Brukte eneboliger";2007;"Endring i prosent fra foregående år";8,9
"17 Nord-Trøndelag";"02 Brukte eneboliger";2007;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";54,6
"17 Nord-Trøndelag";"02 Brukte eneboliger";2008;"Kvadratmeterpris (kr)";10163
"17 Nord-Trøndelag";"02 Brukte eneboliger";2008;"Endring i prosent fra foregående år";6,5
"17 Nord-Trøndelag";"02 Brukte eneboliger";2008;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";57,2
"17 Nord-Trøndelag";"02 Brukte eneboliger";2009;"Kvadratmeterpris (kr)";10675
"17 Nord-Trøndelag";"02 Brukte eneboliger";2009;"Endring i prosent fra foregående år";5
"17 Nord-Trøndelag";"02 Brukte eneboliger";2009;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";61,6
"17 Nord-Trøndelag";"02 Brukte eneboliger";2010;"Kvadratmeterpris (kr)";11189
"17 Nord-Trøndelag";"02 Brukte eneboliger";2010;"Endring i prosent fra foregående år";4,8
"17 Nord-Trøndelag";"02 Brukte eneboliger";2010;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";56,7
"17 Nord-Trøndelag";"02 Brukte eneboliger";2011;"Kvadratmeterpris (kr)";12636
"17 Nord-Trøndelag";"02 Brukte eneboliger";2011;"Endring i prosent fra foregående år";12,9
"17 Nord-Trøndelag";"02 Brukte eneboliger";2011;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";59,6
"17 Nord-Trøndelag";"02 Brukte eneboliger";2012;"Kvadratmeterpris (kr)";13409
"17 Nord-Trøndelag";"02 Brukte eneboliger";2012;"Endring i prosent fra foregående år";6,1
"17 Nord-Trøndelag";"02 Brukte eneboliger";2012;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";52,7
"17 Nord-Trøndelag";"02 Brukte eneboliger";2013;"Kvadratmeterpris (kr)";14300
"17 Nord-Trøndelag";"02 Brukte eneboliger";2013;"Endring i prosent fra foregående år";6,6
"17 Nord-Trøndelag";"02 Brukte eneboliger";2013;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";60,9
"17 Nord-Trøndelag";"02 Brukte eneboliger";2014;"Kvadratmeterpris (kr)";14315
"17 Nord-Trøndelag";"02 Brukte eneboliger";2014;"Endring i prosent fra foregående år";0,1
"17 Nord-Trøndelag";"02 Brukte eneboliger";2014;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";54,3
"17 Nord-Trøndelag";"02 Brukte eneboliger";2015;"Kvadratmeterpris (kr)";14814
"17 Nord-Trøndelag";"02 Brukte eneboliger";2015;"Endring i prosent fra foregående år";3,5
"17 Nord-Trøndelag";"02 Brukte eneboliger";2015;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";54,5
"18 Nordland";"01 Nye eneboliger";1999;"Kvadratmeterpris (kr)";7726
"18 Nordland";"01 Nye eneboliger";1999;"Endring i prosent fra foregående år";0
"18 Nordland";"01 Nye eneboliger";1999;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";151,4
"18 Nordland";"01 Nye eneboliger";2000;"Kvadratmeterpris (kr)";8234
"18 Nordland";"01 Nye eneboliger";2000;"Endring i prosent fra foregående år";6,6
"18 Nordland";"01 Nye eneboliger";2000;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";150,6
"18 Nordland";"01 Nye eneboliger";2001;"Kvadratmeterpris (kr)";11814
"18 Nordland";"01 Nye eneboliger";2001;"Endring i prosent fra foregående år";0
"18 Nordland";"01 Nye eneboliger";2001;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";173,7
"18 Nordland";"01 Nye eneboliger";2002;"Kvadratmeterpris (kr)";13253
"18 Nordland";"01 Nye eneboliger";2002;"Endring i prosent fra foregående år";12,2
"18 Nordland";"01 Nye eneboliger";2002;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";163,1
"18 Nordland";"01 Nye eneboliger";2003;"Kvadratmeterpris (kr)";13793
"18 Nordland";"01 Nye eneboliger";2003;"Endring i prosent fra foregående år";4,1
"18 Nordland";"01 Nye eneboliger";2003;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";159,2
"18 Nordland";"01 Nye eneboliger";2004;"Kvadratmeterpris (kr)";13407
"18 Nordland";"01 Nye eneboliger";2004;"Endring i prosent fra foregående år";-2,8
"18 Nordland";"01 Nye eneboliger";2004;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";133
"18 Nordland";"01 Nye eneboliger";2005;"Kvadratmeterpris (kr)";13732
"18 Nordland";"01 Nye eneboliger";2005;"Endring i prosent fra foregående år";2,4
"18 Nordland";"01 Nye eneboliger";2005;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";134,7
"18 Nordland";"01 Nye eneboliger";2006;"Kvadratmeterpris (kr)";13615
"18 Nordland";"01 Nye eneboliger";2006;"Endring i prosent fra foregående år";-0,9
"18 Nordland";"01 Nye eneboliger";2006;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";119,5
"18 Nordland";"01 Nye eneboliger";2007;"Kvadratmeterpris (kr)";16562
"18 Nordland";"01 Nye eneboliger";2007;"Endring i prosent fra foregående år";21,6
"18 Nordland";"01 Nye eneboliger";2007;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";126,6
"18 Nordland";"01 Nye eneboliger";2008;"Kvadratmeterpris (kr)";18040
"18 Nordland";"01 Nye eneboliger";2008;"Endring i prosent fra foregående år";8,9
"18 Nordland";"01 Nye eneboliger";2008;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";139,9
"18 Nordland";"01 Nye eneboliger";2009;"Kvadratmeterpris (kr)";20816
"18 Nordland";"01 Nye eneboliger";2009;"Endring i prosent fra foregående år";15,4
"18 Nordland";"01 Nye eneboliger";2009;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";156,2
"18 Nordland";"01 Nye eneboliger";2010;"Kvadratmeterpris (kr)";23562
"18 Nordland";"01 Nye eneboliger";2010;"Endring i prosent fra foregående år";13,2
"18 Nordland";"01 Nye eneboliger";2010;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";166,6
"18 Nordland";"01 Nye eneboliger";2011;"Kvadratmeterpris (kr)";24305
"18 Nordland";"01 Nye eneboliger";2011;"Endring i prosent fra foregående år";3,2
"18 Nordland";"01 Nye eneboliger";2011;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";165,1
"18 Nordland";"01 Nye eneboliger";2012;"Kvadratmeterpris (kr)";25844
"18 Nordland";"01 Nye eneboliger";2012;"Endring i prosent fra foregående år";6,3
"18 Nordland";"01 Nye eneboliger";2012;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";168,6
"18 Nordland";"01 Nye eneboliger";2013;"Kvadratmeterpris (kr)";27357
"18 Nordland";"01 Nye eneboliger";2013;"Endring i prosent fra foregående år";5,9
"18 Nordland";"01 Nye eneboliger";2013;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";171,4
"18 Nordland";"01 Nye eneboliger";2014;"Kvadratmeterpris (kr)";28693
"18 Nordland";"01 Nye eneboliger";2014;"Endring i prosent fra foregående år";4,9
"18 Nordland";"01 Nye eneboliger";2014;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";172,6
"18 Nordland";"01 Nye eneboliger";2015;"Kvadratmeterpris (kr)";30049
"18 Nordland";"01 Nye eneboliger";2015;"Endring i prosent fra foregående år";4,7
"18 Nordland";"01 Nye eneboliger";2015;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";170,7
"18 Nordland";"02 Brukte eneboliger";1999;"Kvadratmeterpris (kr)";5102
"18 Nordland";"02 Brukte eneboliger";1999;"Endring i prosent fra foregående år";0
"18 Nordland";"02 Brukte eneboliger";1999;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";66
"18 Nordland";"02 Brukte eneboliger";2000;"Kvadratmeterpris (kr)";5468
"18 Nordland";"02 Brukte eneboliger";2000;"Endring i prosent fra foregående år";7,2
"18 Nordland";"02 Brukte eneboliger";2000;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";66,4
"18 Nordland";"02 Brukte eneboliger";2001;"Kvadratmeterpris (kr)";6800
"18 Nordland";"02 Brukte eneboliger";2001;"Endring i prosent fra foregående år";0
"18 Nordland";"02 Brukte eneboliger";2001;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";57,6
"18 Nordland";"02 Brukte eneboliger";2002;"Kvadratmeterpris (kr)";8124
"18 Nordland";"02 Brukte eneboliger";2002;"Endring i prosent fra foregående år";19,5
